active_compute_proxy,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,greedy,label,lane,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,round_index,route_entropy,run_dir,seed,stage,temperature,variant
1.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/resolved_config.yaml,0.028752975039398214,0.9946222333630421,7.083657193374805,0.995286801067081,,,10.0,0.9935233206281029,0.9968428132191204,7.083657193374805,0.995286801067081,10.796875,0.9611312355846167,1.0,,,,,False,recovered_token_dense,fresh,baseline,sampled_t1.0,,,,,11.332886357461252,10.164542639127342,0.39409272292608855,11.336511488883726,0.8142658843789049,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3,31,baseline,1.0,token_dense
1.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/resolved_config.yaml,0.004283715829369853,0.9990808823529411,7.09750142848381,0.9992448059069254,,,10.0,0.9986110154483564,0.999769946572597,7.09750142848381,0.9992448059069254,10.734375,0.9613562356680632,1.0,,,,,False,recovered_token_dense,fresh,baseline,sampled_t0.7,,,,,11.332839745741625,10.168333567105806,0.39344797291598477,11.336486187609998,0.8149130475390088,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3,31,baseline,0.7,token_dense
1.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3/resolved_config.yaml,0.0010059442208109762,1.0,7.102591631795323,0.9998071488317677,,,10.0,0.9995852478047144,0.9999910096827547,7.102591631795323,0.9998071488317677,10.703125,0.9614687357097864,1.0,,,,,False,recovered_token_dense,fresh,baseline,sampled_t0.5,,,,,11.332968165365498,10.16641579317243,0.393901840689477,11.336485905593701,0.814521026075556,,0.0,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/token_dense_ent1e3,31,baseline,0.5,token_dense
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/resolved_config.yaml,1.2607887341640889,1.0,0.7966405537724495,0.533895248387009,0.7966405537724495,0.533895248387009,250.0,,0.533895248387009,,,250.0,0.0,0.0,0.2446320981308818,0.2526995932906866,0.24936841102689505,0.2532998682111502,True,baseline_sare,fresh,baseline,greedy,0.9999999701678753,0.9999999701678753,0.9999999701678753,1.0143879957199096,11.392337875366211,7.2073185069561,0.7225073770284652,11.318674580574037,0.4192963135689497,,1.3853823636174203,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3,31,baseline,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/resolved_config.yaml,1.2515606987388432,0.5459132659454381,0.8915903071672463,0.5450807057680216,0.9096183588572911,0.5540805903400694,250.0,,0.5450807057680216,0.8698323137482267,0.5342187761121018,201.0625,0.2214874983765185,0.453125,0.24447938854604034,0.25449706167495895,0.24886840456149334,0.25215511631336057,False,baseline_sare,fresh,baseline,sampled_t1.0,0.9999999826523795,0.9999999826523795,0.9999999826523795,1.0226155464397368,11.393801446623424,6.750682363006469,0.7490546652014302,11.329096424593306,0.3681750225179094,,1.3852463545262745,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3,31,baseline,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/resolved_config.yaml,0.9281821296253447,0.6901413654754027,0.9324117345077658,0.686534938684835,0.9012900395644339,0.6798822754401911,250.0,,0.686534938684835,0.9778972886557126,0.6962580618885456,204.40625,0.2047625007107854,0.40625,0.24445849719183346,0.2546487176376305,0.24880416839177372,0.2520885886651799,False,baseline_sare,fresh,baseline,sampled_t0.7,0.9999999837950966,0.9999999837950966,0.9999999837950966,1.0217515797175454,11.389602578253307,6.7182333831988705,0.750976620564654,11.329724108549824,0.36485032669880496,,1.3852346099549997,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3,31,baseline,0.7,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3/resolved_config.yaml,0.6332910419403748,0.7983960720651897,0.884947898293053,0.7975937516130353,0.8836543150504431,0.7983010842919349,250.0,,0.7975937516130353,0.9043516469322029,0.7869837614295387,245.109375,0.023856249637901783,0.0625,0.24452377121895552,0.2539300023317337,0.24900519923120737,0.25254099889099596,False,baseline_sare,fresh,baseline,sampled_t0.5,0.99999998280406,0.99999998280406,0.99999998280406,1.019772663295269,11.38930410861969,6.894945202350616,0.7410987693965435,11.32561185836792,0.38425870224833486,,1.3852865563631058,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/sare_ent1e3,31,baseline,0.5,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/student_resolved_config.yaml,0.12201974231048524,1.0,5.320887420215124,0.9716761354508787,,,10.0,0.9634831908322397,0.9754002011866238,5.320887420215124,0.9716761354508787,9.984375,0.9640562366694212,1.0,0.24376080681880316,0.24888252271782785,0.22524543266211236,0.2821112179330417,True,kl_lss_sare,fresh,kl_lss_sare,greedy,0.9999999716168358,0.9999999716168358,0.9999999716168358,0.8016277487788882,11.456283501216344,0.9701390159981591,0.9692877772308531,11.301872650782267,-0.012656142768849219,,1.3803662714504061,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/student_resolved_config.yaml,0.12907166666079642,0.9722163253413254,5.248523614440979,0.9697582257968627,,,10.0,0.9628278561238642,0.9742007704590413,5.248523614440979,0.9697582257968627,10.40625,0.9625374861061573,1.0,0.24380253066961793,0.24890738640023374,0.2252264315712041,0.2820636325183956,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t1.0,0.9999999712253439,0.9999999712253439,0.9999999712253439,0.8027229452955311,11.456700544247681,0.9716828691548315,0.9692389519735315,11.301754787050445,-0.012657639120930228,,1.3803719843941173,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/student_resolved_config.yaml,0.04222895778397753,0.9825292545995672,5.2781429683226415,0.9886136803647878,,,10.0,0.9824531722485538,0.9920695751616995,5.2781429683226415,0.9886136803647878,10.234375,0.9631562363356352,1.0,0.24381614416495137,0.2489058829244526,0.2252281028991458,0.28204984843045816,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.7,0.9999999712253439,0.9999999712253439,0.9999999712253439,0.80279685299972,11.457105910641024,0.9707252965576347,0.9692368247043127,11.301748571724728,-0.012663672324912301,,1.3803777036995724,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,additional_seeds,0.7,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare/student_resolved_config.yaml,0.015676749742535474,0.9904761904761905,5.308217401336403,0.9946265716344422,,,10.0,0.989843109777043,0.9968008724787147,5.308217401336403,0.9946265716344422,10.015625,0.963943736627698,1.0,0.24379476319466317,0.2488964581418605,0.22523770516826994,0.2820710504338855,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.5,0.9999999666497821,0.9999999666497821,0.9999999666497821,0.8032160103321075,11.457162062327066,0.9713674847568784,0.9692471098332178,11.301779849188668,-0.012649875910331806,,1.3803687280132657,outputs/experiments/lss_claim_hardening/additional_seeds/seed_23/kl_lss_sare,23,additional_seeds,0.5,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/student_resolved_config.yaml,0.0525920560435896,1.0,6.262577737517697,0.9907309017055498,,,11.0,0.9891681441119856,0.9915494890164643,6.262577737517697,0.9907309017055498,10.75,0.9612999856472015,1.0,0.24140086904000702,0.24509716837593679,0.24243992734491154,0.2710620117991158,True,kl_lss_sare,fresh,kl_lss_sare,greedy,0.9999999845965525,0.9999999845965525,0.9999999845965525,1.1888078451156616,11.629900321531832,0.8468509075346957,0.9853374703546588,11.418369143196706,-0.013571931295138732,,1.3778435326694103,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare,29,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/student_resolved_config.yaml,0.054628999532672265,0.9971487713675213,6.230921744094456,0.9903525156035229,,,11.0,0.9880770548731929,0.9914637871229864,6.230921744094456,0.9903525156035229,11.28125,0.9593874858692288,1.0,0.24123273036813223,0.2449983505792515,0.24219370417056546,0.2715751938922431,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t1.0,0.9999999846181562,0.9999999846181562,0.9999999846181562,1.189149018256895,11.624012403590704,0.8756370429069765,0.9849640746270457,11.418828636087397,-0.013044185190391477,,1.3777014670833465,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare,29,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/student_resolved_config.yaml,0.010903639478158207,0.9987980769230769,6.257253125178638,0.9978222354566453,,,11.0,0.9967577337402317,0.9984193949560968,6.257253125178638,0.9978222354566453,10.78125,0.9611874856054783,1.0,0.2414035674896133,0.24509798559579957,0.24244657393251912,0.2710518512163269,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.7,0.9999999832571222,0.9999999832571222,0.9999999832571222,1.1887233967191717,11.630356017123447,0.846622170357222,0.9853429586699839,11.418363528305225,-0.0135718869683699,,1.3778435420454218,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare,29,additional_seeds,0.7,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare/student_resolved_config.yaml,0.0030792391051229716,0.9987980769230769,6.257253125178638,0.9993538056659754,,,11.0,0.9989783611479062,0.9995644208834289,6.257253125178638,0.9993538056659754,10.78125,0.9611874856054783,1.0,0.2414035674896133,0.24509798559579957,0.24244657393251912,0.2710518512163269,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.5,0.9999999832571222,0.9999999832571222,0.9999999832571222,1.1887233967191717,11.630356017123447,0.846622170357222,0.9853429586699839,11.418363528305225,-0.0135718869683699,,1.3778435420454218,outputs/experiments/lss_claim_hardening/additional_seeds/seed_29/kl_lss_sare,29,additional_seeds,0.5,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/student_resolved_config.yaml,0.33172948469749386,1.0,4.1468546901499455,0.9045691849282859,,,9.0,0.9051141423260495,0.9042198532630528,4.1468546901499455,0.9045691849282859,9.640625,0.965293737128377,1.0,0.25239274089719044,0.24903068093605985,0.25379345740801024,0.24478309298003162,True,kl_lss_sare,fresh,kl_lss_sare,greedy,0.9999999793959252,0.9999999793959252,0.9999999793959252,1.2938569180759383,11.449198805255655,1.003424178670954,0.9804031642866723,11.337055359357668,-0.010876132606494206,,1.384194744957818,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare,31,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/student_resolved_config.yaml,0.43562182988421627,0.8519639309828577,3.650078725100339,0.8654331841235794,3.637898723602295,0.9246201303005218,12.0,0.8403676937294703,0.8889795538877423,3.650272058457451,0.8644937087874376,25.046875,0.9082687390036881,0.984375,0.2538367753081462,0.24787563649827943,0.25165934066342954,0.24662821986438596,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t1.0,0.9999999914537457,0.9999999914537457,0.9999999914537457,1.291300352443667,11.448935677023496,1.5604648745673544,0.9749983411063167,11.350027101881365,0.0022593421807173665,,1.3841743052882307,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare,31,additional_seeds,1.0,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/student_resolved_config.yaml,0.20989792124403203,0.9356738645341587,3.9216902956364286,0.9350934170588892,,,10.0,0.9072896150968771,0.9541170710328976,3.9216902956364286,0.9350934170588892,10.859375,0.9609062364324927,1.0,0.25305407112386047,0.24853064733393052,0.25284449267788095,0.245570761190743,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.7,0.9999999829701015,0.9999999829701015,0.9999999829701015,1.2959054217619055,11.44008803167263,1.2443473945144845,0.9781621514248247,11.342691782141934,-0.0053303457905162725,,1.3841873557627702,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare,31,additional_seeds,0.7,sare
0.5,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/latest.pt,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare/student_resolved_config.yaml,0.09929951817640813,0.9743838195484682,4.01583440329428,0.97120455383084,,,9.0,0.9568445290626271,0.9810298339354067,4.01583440329428,0.97120455383084,11.28125,0.9593874868005514,1.0,0.2525625116722558,0.2488178599585769,0.2536149646646233,0.24500463886927532,False,kl_lss_sare,fresh,kl_lss_sare,sampled_t0.5,0.9999999750045038,0.9999999750045038,0.9999999750045038,1.2960979746234031,11.458161887302193,1.07679182739668,0.9799330708801105,11.338274914731262,-0.009581497675108333,,1.3841515164221487,outputs/experiments/lss_claim_hardening/additional_seeds/seed_31/kl_lss_sare,31,additional_seeds,0.5,sare
